Scenario,Year,BA,Total_Load_TWh,Peak_Load_MWh,Total_Load_Normalized,Peak_Load_Normalized
rcp45hotter_ssp5,2024.0,EPE,8.17636441,1783.21,1.007,0.989
rcp45hotter_ssp5,2024.0,ERCO,341.61193316000004,70127.03,1.037,1.062
rcp45hotter_ssp5,2024.0,FMPP,21.025337920000002,4078.04,1.063,1.069
rcp45hotter_ssp5,2024.0,FPC,62.972521189999995,13047.81,1.068,1.074
rcp45hotter_ssp5,2024.0,FPL,145.60148814,27608.1,1.062,1.064
rcp45hotter_ssp5,2024.0,GCPD,6.064272969999999,1027.68,1.063,1.139
rcp45hotter_ssp5,2024.0,GVL,2.33157571,492.73,1.073,1.075
rcp45hotter_ssp5,2024.0,HST,0.64898243,119.31,1.058,1.084
rcp45hotter_ssp5,2024.0,IID,4.08076553,1122.44,1.065,1.042
rcp45hotter_ssp5,2024.0,IPCO,18.820384899999997,3973.15,1.09,1.092
rcp45hotter_ssp5,2024.0,ISNE,142.50095844999998,27382.41,0.994,0.989
rcp45hotter_ssp5,2024.0,JEA,15.252789980000001,3071.99,1.075,1.096
rcp45hotter_ssp5,2024.0,LDWP,32.07295687,7569.56,1.055,1.131
rcp45hotter_ssp5,2024.0,LGEE,30.09557466,6001.6,0.96,0.961
rcp45hotter_ssp5,2024.0,MISO,677.1881007100001,119180.94,1.002,1.002
rcp45hotter_ssp5,2024.0,NEVP,44.33915654,9973.5,1.066,1.106
rcp45hotter_ssp5,2024.0,NSB,0.4860355,108.1,1.072,1.087
rcp45hotter_ssp5,2024.0,NWMT,9.66420065,1529.14,1.007,1.003
rcp45hotter_ssp5,2024.0,NYIS,164.362105,32032.14,0.998,1.023
rcp45hotter_ssp5,2024.0,PACE,55.652016689999996,9695.07,1.045,1.06
rcp45hotter_ssp5,2024.0,PACW,23.045036059999997,3953.59,1.037,1.061
rcp45hotter_ssp5,2024.0,PGE,22.42309863,4371.1,1.042,1.135
rcp45hotter_ssp5,2024.0,PJM,837.1535520499999,169094.02,0.995,0.994
rcp45hotter_ssp5,2024.0,PNM,14.87707154,2729.97,0.994,1.003
rcp45hotter_ssp5,2024.0,PSCO,44.48666008,8400.02,1.028,1.015
rcp45hotter_ssp5,2024.0,PSEI,35.428703590000005,6295.63,1.073,1.094
rcp45hotter_ssp5,2024.0,SC,27.963906379999997,5542.56,1.044,1.108
rcp45hotter_ssp5,2024.0,SCEG,28.93051214,5634.1,1.043,1.077
rcp45hotter_ssp5,2024.0,SCL,11.680576720000001,2036.39,1.075,1.104
rcp45hotter_ssp5,2024.0,SEC,1.58437578,335.67,1.054,1.079
rcp45hotter_ssp5,2024.0,SOCO,230.85472909,44522.12,0.994,1.011
rcp45hotter_ssp5,2024.0,SPA,0.62194738,114.59,0.943,0.909
rcp45hotter_ssp5,2024.0,SRP,33.674605299999996,8153.12,1.066,1.095
rcp45hotter_ssp5,2024.0,SWPP,269.80417441000003,54756.84,0.987,1.076
rcp45hotter_ssp5,2024.0,TAL,3.23200273,648.79,1.072,1.072
rcp45hotter_ssp5,2024.0,TEC,25.24321721,4868.34,1.064,1.08
rcp45hotter_ssp5,2024.0,TEPC,15.753995369999998,3483.51,1.044,1.026
rcp45hotter_ssp5,2024.0,TIDC,2.94461664,721.28,1.031,1.137
rcp45hotter_ssp5,2024.0,TPWR,5.83739003,1073.96,1.075,1.116
rcp45hotter_ssp5,2024.0,TVA,171.63567284,34423.07,1.005,1.056
rcp45hotter_ssp5,2024.0,WACM,28.07041398,4487.7,1.023,1.062
rcp45hotter_ssp5,2024.0,WALC,9.89695432,1843.25,1.023,1.067
rcp45hotter_ssp5,2024.0,WAUW,0.76108135,144.0,0.997,1.038
rcp45hotter_ssp5,2025.0,AEC,4.76612613,1620.69,0.996,1.585
rcp45hotter_ssp5,2025.0,AECI,20.42462,5471.51,0.962,1.011
rcp45hotter_ssp5,2025.0,AVA,14.42611829,2722.93,1.094,1.116
rcp45hotter_ssp5,2025.0,AZPS,35.4693271,8640.02,1.077,1.103
rcp45hotter_ssp5,2025.0,BANC,19.39586745,5029.89,1.047,1.142
rcp45hotter_ssp5,2025.0,BPAT,64.78047149,11958.28,1.072,1.101
rcp45hotter_ssp5,2025.0,CHPD,2.2096403199999997,533.14,1.094,1.092
rcp45hotter_ssp5,2025.0,CISO,255.84342786000002,56121.75,1.038,1.171
rcp45hotter_ssp5,2025.0,CPLE,60.8834445,15755.84,1.02,1.288
rcp45hotter_ssp5,2025.0,DOPD,1.9956481499999998,396.72,1.111,1.052
rcp45hotter_ssp5,2025.0,DUK,106.73962460999999,24279.61,1.015,1.247
rcp45hotter_ssp5,2025.0,EPE,8.24511901,1828.98,1.015,1.014
rcp45hotter_ssp5,2025.0,ERCO,343.93910682999996,67534.02,1.044,1.023
rcp45hotter_ssp5,2025.0,FMPP,21.27224864,4571.95,1.075,1.199
rcp45hotter_ssp5,2025.0,FPC,64.03888256,16237.66,1.086,1.337
rcp45hotter_ssp5,2025.0,FPL,146.55712374,28292.33,1.069,1.09
rcp45hotter_ssp5,2025.0,GCPD,6.20982409,1039.02,1.089,1.151
rcp45hotter_ssp5,2025.0,GVL,2.37609163,582.33,1.094,1.27
rcp45hotter_ssp5,2025.0,HST,0.64774685,119.03,1.056,1.082
rcp45hotter_ssp5,2025.0,IID,4.13061572,1189.92,1.078,1.104
rcp45hotter_ssp5,2025.0,IPCO,19.24657059,4265.43,1.114,1.172
rcp45hotter_ssp5,2025.0,ISNE,142.03308905,27781.57,0.991,1.003
rcp45hotter_ssp5,2025.0,JEA,15.50027467,4812.61,1.093,1.716
rcp45hotter_ssp5,2025.0,LDWP,31.93517007,7434.79,1.05,1.111
rcp45hotter_ssp5,2025.0,LGEE,30.01611325,6594.18,0.957,1.056
rcp45hotter_ssp5,2025.0,MISO,675.8345638300001,115989.54,1.0,0.975
rcp45hotter_ssp5,2025.0,NEVP,45.0278172,10546.96,1.083,1.169
rcp45hotter_ssp5,2025.0,NSB,0.49739024,148.79,1.097,1.496
rcp45hotter_ssp5,2025.0,NWMT,9.68355874,1593.74,1.009,1.045
rcp45hotter_ssp5,2025.0,NYIS,164.00390836000003,32298.74,0.996,1.032
rcp45hotter_ssp5,2025.0,PACE,56.01982639,10057.7,1.052,1.1
rcp45hotter_ssp5,2025.0,PACW,23.332722219999997,4103.61,1.049,1.101
rcp45hotter_ssp5,2025.0,PGE,22.660439789999998,4330.57,1.053,1.125
rcp45hotter_ssp5,2025.0,PJM,834.97186129,165586.28,0.992,0.973
rcp45hotter_ssp5,2025.0,PNM,14.879154539999998,2793.53,0.994,1.026
rcp45hotter_ssp5,2025.0,PSCO,44.80407126,8729.82,1.035,1.055
rcp45hotter_ssp5,2025.0,PSEI,35.92525546,6578.09,1.088,1.143
rcp45hotter_ssp5,2025.0,SC,28.108334260000003,7043.13,1.05,1.408
rcp45hotter_ssp5,2025.0,SCEG,29.14079405,6731.52,1.051,1.287
rcp45hotter_ssp5,2025.0,SCL,11.78628838,2105.5,1.085,1.141
rcp45hotter_ssp5,2025.0,SEC,1.62512218,499.26,1.081,1.605
rcp45hotter_ssp5,2025.0,SOCO,230.81972521,55116.39,0.993,1.252
rcp45hotter_ssp5,2025.0,SPA,0.6247254799999999,118.16,0.947,0.938
rcp45hotter_ssp5,2025.0,SRP,33.91659981,8349.37,1.074,1.121
rcp45hotter_ssp5,2025.0,SWPP,269.57346529,51423.53,0.986,1.011
rcp45hotter_ssp5,2025.0,TAL,3.2763494900000003,931.99,1.086,1.541
rcp45hotter_ssp5,2025.0,TEC,25.460623899999998,5158.9,1.074,1.144
rcp45hotter_ssp5,2025.0,TEPC,16.13499161,3747.34,1.069,1.103
rcp45hotter_ssp5,2025.0,TIDC,2.9804500800000002,723.22,1.043,1.14
rcp45hotter_ssp5,2025.0,TPWR,5.90753546,1109.32,1.088,1.152
rcp45hotter_ssp5,2025.0,TVA,172.57278321,41045.13,1.011,1.26
rcp45hotter_ssp5,2025.0,WACM,28.20484345,4684.26,1.028,1.108
rcp45hotter_ssp5,2025.0,WALC,10.168339210000001,1928.48,1.051,1.116
rcp45hotter_ssp5,2025.0,WAUW,0.76914209,145.05,1.007,1.046
rcp45hotter_ssp5,2026.0,AEC,4.7819436699999995,1241.54,0.999,1.214
rcp45hotter_ssp5,2026.0,AECI,20.263630329999998,4656.79,0.955,0.86
rcp45hotter_ssp5,2026.0,AVA,14.56152309,2559.85,1.105,1.049
rcp45hotter_ssp5,2026.0,AZPS,36.41769546,8712.85,1.106,1.113
rcp45hotter_ssp5,2026.0,BANC,19.67886816,4643.12,1.063,1.054
rcp45hotter_ssp5,2026.0,BPAT,65.16533797,11004.73,1.078,1.014
rcp45hotter_ssp5,2026.0,CHPD,2.19132571,512.7,1.085,1.05
rcp45hotter_ssp5,2026.0,CISO,262.35761302000003,54011.89,1.064,1.127
rcp45hotter_ssp5,2026.0,CPLE,61.249036880000006,12790.93,1.026,1.046
rcp45hotter_ssp5,2026.0,DOPD,1.98086505,398.46,1.103,1.056
rcp45hotter_ssp5,2026.0,DUK,108.27143864,22019.51,1.029,1.131
rcp45hotter_ssp5,2026.0,EPE,8.44699946,1925.87,1.04,1.068
rcp45hotter_ssp5,2026.0,ERCO,348.39856776,73561.13,1.058,1.114
rcp45hotter_ssp5,2026.0,FMPP,21.44903375,4279.15,1.084,1.122
rcp45hotter_ssp5,2026.0,FPC,64.26486506,14161.55,1.089,1.166
rcp45hotter_ssp5,2026.0,FPL,148.88157559,28262.43,1.086,1.089
rcp45hotter_ssp5,2026.0,GCPD,6.327303809999999,1047.98,1.11,1.161
rcp45hotter_ssp5,2026.0,GVL,2.38905045,514.79,1.1,1.123
rcp45hotter_ssp5,2026.0,HST,0.66609016,118.83,1.085,1.08
rcp45hotter_ssp5,2026.0,IID,4.2574039699999995,1132.93,1.111,1.051
rcp45hotter_ssp5,2026.0,IPCO,19.47221891,4144.76,1.127,1.139
rcp45hotter_ssp5,2026.0,ISNE,144.22509945,28869.63,1.006,1.042
rcp45hotter_ssp5,2026.0,JEA,15.467813099999999,3940.92,1.09,1.405
rcp45hotter_ssp5,2026.0,LDWP,32.61532072,7586.06,1.073,1.134
rcp45hotter_ssp5,2026.0,LGEE,30.226339550000002,6062.77,0.964,0.971
rcp45hotter_ssp5,2026.0,MISO,688.47726688,122851.69,1.019,1.033
rcp45hotter_ssp5,2026.0,NEVP,46.077782899999995,10231.07,1.108,1.134
rcp45hotter_ssp5,2026.0,NSB,0.49692643,133.2,1.096,1.339
rcp45hotter_ssp5,2026.0,NWMT,9.83782614,1567.35,1.025,1.028
rcp45hotter_ssp5,2026.0,NYIS,166.52007349000002,33806.41,1.011,1.08
rcp45hotter_ssp5,2026.0,PACE,57.38021484,10120.75,1.078,1.107
rcp45hotter_ssp5,2026.0,PACW,23.61698582,4068.85,1.062,1.091
rcp45hotter_ssp5,2026.0,PGE,23.06720915,4477.95,1.072,1.163
rcp45hotter_ssp5,2026.0,PJM,844.77407778,169609.89,1.004,0.997
rcp45hotter_ssp5,2026.0,PNM,15.22988392,2829.23,1.017,1.039
rcp45hotter_ssp5,2026.0,PSCO,45.954796619999996,9268.74,1.062,1.12
rcp45hotter_ssp5,2026.0,PSEI,36.53768176,6375.41,1.106,1.108
rcp45hotter_ssp5,2026.0,SC,28.44893213,6210.05,1.062,1.241
rcp45hotter_ssp5,2026.0,SCEG,29.51934937,6029.26,1.065,1.152
rcp45hotter_ssp5,2026.0,SCL,12.03916048,2040.37,1.108,1.106
rcp45hotter_ssp5,2026.0,SEC,1.62589534,434.94,1.082,1.398
rcp45hotter_ssp5,2026.0,SOCO,234.38522466,46823.85,1.009,1.063
rcp45hotter_ssp5,2026.0,SPA,0.6234090600000001,115.7,0.945,0.918
rcp45hotter_ssp5,2026.0,SRP,34.82467595,8361.04,1.103,1.123
rcp45hotter_ssp5,2026.0,SWPP,272.90388282,57314.85,0.998,1.127
rcp45hotter_ssp5,2026.0,TAL,3.28384932,752.4,1.089,1.244
rcp45hotter_ssp5,2026.0,TEC,25.75643015,4910.3,1.086,1.089
rcp45hotter_ssp5,2026.0,TEPC,16.52504042,3781.69,1.095,1.114
rcp45hotter_ssp5,2026.0,TIDC,3.04355265,693.0,1.065,1.092
rcp45hotter_ssp5,2026.0,TPWR,5.98146948,1057.93,1.101,1.099
rcp45hotter_ssp5,2026.0,TVA,174.30998446,34671.71,1.021,1.064
rcp45hotter_ssp5,2026.0,WACM,28.94644115,4785.01,1.055,1.132
rcp45hotter_ssp5,2026.0,WALC,10.313560619999999,1834.67,1.066,1.062
rcp45hotter_ssp5,2026.0,WAUW,0.77254287,145.9,1.012,1.052
rcp45hotter_ssp5,2027.0,AEC,4.82644793,1043.38,1.008,1.02
rcp45hotter_ssp5,2027.0,AECI,20.66527236,4793.29,0.974,0.886
rcp45hotter_ssp5,2027.0,AVA,14.625865,2546.32,1.11,1.044
rcp45hotter_ssp5,2027.0,AZPS,37.278406,8511.69,1.132,1.087
rcp45hotter_ssp5,2027.0,BANC,20.35330115,4969.08,1.099,1.128
rcp45hotter_ssp5,2027.0,BPAT,65.93975987,11841.42,1.091,1.091
rcp45hotter_ssp5,2027.0,CHPD,2.22280907,553.08,1.101,1.132
rcp45hotter_ssp5,2027.0,CISO,268.17426847999997,54394.96,1.088,1.135
rcp45hotter_ssp5,2027.0,CPLE,62.01766326,12851.62,1.039,1.05
rcp45hotter_ssp5,2027.0,DOPD,2.01030076,402.66,1.119,1.067
rcp45hotter_ssp5,2027.0,DUK,109.41339724,21912.16,1.04,1.125
rcp45hotter_ssp5,2027.0,EPE,8.64178557,1926.39,1.064,1.068
rcp45hotter_ssp5,2027.0,ERCO,352.88305742,72211.67,1.071,1.094
rcp45hotter_ssp5,2027.0,FMPP,21.74538123,4414.6,1.099,1.157
rcp45hotter_ssp5,2027.0,FPC,64.90732699,14176.66,1.1,1.167
rcp45hotter_ssp5,2027.0,FPL,150.53066099,29814.21,1.098,1.149
rcp45hotter_ssp5,2027.0,GCPD,6.42151088,1082.11,1.126,1.199
rcp45hotter_ssp5,2027.0,GVL,2.39454692,559.59,1.102,1.22
rcp45hotter_ssp5,2027.0,HST,0.67108114,124.76,1.094,1.134
rcp45hotter_ssp5,2027.0,IID,4.32112291,1081.15,1.128,1.003
rcp45hotter_ssp5,2027.0,IPCO,19.913597929999998,4320.47,1.153,1.187
rcp45hotter_ssp5,2027.0,ISNE,146.46820231,29325.07,1.022,1.059
rcp45hotter_ssp5,2027.0,JEA,15.64106526,3252.58,1.103,1.16
rcp45hotter_ssp5,2027.0,LDWP,33.47688152,7380.97,1.101,1.103
rcp45hotter_ssp5,2027.0,LGEE,30.45164236,6363.83,0.971,1.02
rcp45hotter_ssp5,2027.0,MISO,698.8487703,130581.98,1.034,1.098
rcp45hotter_ssp5,2027.0,NEVP,47.113252020000004,10394.38,1.133,1.153
rcp45hotter_ssp5,2027.0,NSB,0.5026010200000001,115.96,1.109,1.166
rcp45hotter_ssp5,2027.0,NWMT,9.95950977,1618.7,1.038,1.062
rcp45hotter_ssp5,2027.0,NYIS,169.04658611000002,33948.39,1.027,1.085
rcp45hotter_ssp5,2027.0,PACE,58.48225840999999,10062.2,1.098,1.1
rcp45hotter_ssp5,2027.0,PACW,23.97097609,4064.76,1.078,1.09
rcp45hotter_ssp5,2027.0,PGE,23.32675167,4689.09,1.084,1.218
rcp45hotter_ssp5,2027.0,PJM,855.31054697,177826.4,1.017,1.045
rcp45hotter_ssp5,2027.0,PNM,15.606188509999999,2839.83,1.042,1.043
rcp45hotter_ssp5,2027.0,PSCO,47.2110883,9140.77,1.091,1.105
rcp45hotter_ssp5,2027.0,PSEI,37.008633659999994,6470.76,1.121,1.125
rcp45hotter_ssp5,2027.0,SC,28.85803229,5842.12,1.078,1.168
rcp45hotter_ssp5,2027.0,SCEG,29.70820968,6014.14,1.071,1.149
rcp45hotter_ssp5,2027.0,SCL,12.180081130000001,2095.28,1.121,1.135
rcp45hotter_ssp5,2027.0,SEC,1.63535666,324.84,1.088,1.044
rcp45hotter_ssp5,2027.0,SOCO,237.58273169999998,47258.3,1.023,1.073
rcp45hotter_ssp5,2027.0,SPA,0.6296980799999999,116.69,0.954,0.926
rcp45hotter_ssp5,2027.0,SRP,35.723313,8235.38,1.131,1.106
rcp45hotter_ssp5,2027.0,SWPP,277.31285416000003,58025.07,1.015,1.141
rcp45hotter_ssp5,2027.0,TAL,3.30121963,710.03,1.095,1.174
rcp45hotter_ssp5,2027.0,TEC,25.96279403,5204.65,1.095,1.154
rcp45hotter_ssp5,2027.0,TEPC,17.04391115,3742.41,1.129,1.102
rcp45hotter_ssp5,2027.0,TIDC,3.1265191,750.46,1.094,1.183
rcp45hotter_ssp5,2027.0,TPWR,6.04182681,1101.17,1.112,1.144
rcp45hotter_ssp5,2027.0,TVA,176.25144695,34214.31,1.032,1.05
rcp45hotter_ssp5,2027.0,WACM,29.61959443,4927.82,1.079,1.166
rcp45hotter_ssp5,2027.0,WALC,10.63145465,1856.13,1.099,1.074
rcp45hotter_ssp5,2027.0,WAUW,0.77764026,152.21,1.018,1.097
rcp45hotter_ssp5,2028.0,AEC,4.9425362,1091.5,1.033,1.067
rcp45hotter_ssp5,2028.0,AECI,21.08167711,4726.87,0.993,0.873
rcp45hotter_ssp5,2028.0,AVA,14.87425943,2625.62,1.128,1.076
rcp45hotter_ssp5,2028.0,AZPS,38.31434804,8947.84,1.164,1.143
rcp45hotter_ssp5,2028.0,BANC,20.874069149999997,5696.47,1.127,1.294
rcp45hotter_ssp5,2028.0,BPAT,66.76330716,12012.85,1.104,1.106
rcp45hotter_ssp5,2028.0,CHPD,2.25523475,555.73,1.117,1.138
rcp45hotter_ssp5,2028.0,CISO,274.18610431999997,60839.02,1.112,1.269
rcp45hotter_ssp5,2028.0,CPLE,62.5149265,13330.64,1.048,1.09
rcp45hotter_ssp5,2028.0,DOPD,2.0310912,422.52,1.131,1.12
rcp45hotter_ssp5,2028.0,DUK,110.70321419,22783.94,1.053,1.17
rcp45hotter_ssp5,2028.0,EPE,8.6989752,1863.77,1.071,1.034
rcp45hotter_ssp5,2028.0,ERCO,359.10629629000005,73557.63,1.09,1.114
rcp45hotter_ssp5,2028.0,FMPP,21.94602479,4244.61,1.109,1.113
rcp45hotter_ssp5,2028.0,FPC,65.51812418,13667.58,1.111,1.125
rcp45hotter_ssp5,2028.0,FPL,151.96702675999998,28939.98,1.109,1.115
rcp45hotter_ssp5,2028.0,GCPD,6.47391382,1080.45,1.135,1.197
rcp45hotter_ssp5,2028.0,GVL,2.43004239,537.82,1.119,1.173
rcp45hotter_ssp5,2028.0,HST,0.68283549,123.57,1.113,1.123
rcp45hotter_ssp5,2028.0,IID,4.43127714,1249.64,1.157,1.16
rcp45hotter_ssp5,2028.0,IPCO,20.30219,4437.91,1.175,1.22
rcp45hotter_ssp5,2028.0,ISNE,148.74304178,29794.24,1.038,1.076
rcp45hotter_ssp5,2028.0,JEA,15.86989826,3180.26,1.119,1.134
rcp45hotter_ssp5,2028.0,LDWP,34.310557020000005,8111.86,1.128,1.212
rcp45hotter_ssp5,2028.0,LGEE,30.93134618,6447.83,0.987,1.033
rcp45hotter_ssp5,2028.0,MISO,707.8786243200001,127913.65,1.048,1.075
rcp45hotter_ssp5,2028.0,NEVP,48.18457451,11160.51,1.159,1.237
rcp45hotter_ssp5,2028.0,NSB,0.50497079,112.22,1.114,1.128
rcp45hotter_ssp5,2028.0,NWMT,10.14699112,1666.04,1.058,1.093
rcp45hotter_ssp5,2028.0,NYIS,171.54668616,35179.39,1.042,1.124
rcp45hotter_ssp5,2028.0,PACE,59.6367298,10782.75,1.12,1.179
rcp45hotter_ssp5,2028.0,PACW,24.21976759,4125.79,1.089,1.107
rcp45hotter_ssp5,2028.0,PGE,23.48530121,4643.57,1.091,1.206
rcp45hotter_ssp5,2028.0,PJM,864.25586741,179253.63,1.027,1.054
rcp45hotter_ssp5,2028.0,PNM,15.867438199999999,2878.8,1.06,1.057
rcp45hotter_ssp5,2028.0,PSCO,48.38896369,9398.05,1.118,1.136
rcp45hotter_ssp5,2028.0,PSEI,37.44688265999999,6667.38,1.134,1.159
rcp45hotter_ssp5,2028.0,SC,29.2464105,5875.33,1.092,1.174
rcp45hotter_ssp5,2028.0,SCEG,30.05061526,6022.65,1.084,1.151
rcp45hotter_ssp5,2028.0,SCL,12.32751341,2132.62,1.134,1.156
rcp45hotter_ssp5,2028.0,SEC,1.6563980900000002,330.04,1.102,1.061
rcp45hotter_ssp5,2028.0,SOCO,240.79362437999998,48028.51,1.036,1.091
rcp45hotter_ssp5,2028.0,SPA,0.63174345,114.75,0.958,0.911
rcp45hotter_ssp5,2028.0,SRP,36.69477707,8561.3,1.162,1.15
rcp45hotter_ssp5,2028.0,SWPP,282.05933894,58767.53,1.032,1.155
rcp45hotter_ssp5,2028.0,TAL,3.3612960800000002,709.64,1.114,1.173
rcp45hotter_ssp5,2028.0,TEC,26.18478396,5128.07,1.104,1.137
rcp45hotter_ssp5,2028.0,TEPC,17.31709276,3838.53,1.147,1.13
rcp45hotter_ssp5,2028.0,TIDC,3.2077694,792.19,1.123,1.249
rcp45hotter_ssp5,2028.0,TPWR,6.11740762,1098.83,1.126,1.142
rcp45hotter_ssp5,2028.0,TVA,179.06657455,35875.3,1.049,1.101
rcp45hotter_ssp5,2028.0,WACM,30.374525339999998,4903.69,1.107,1.16
rcp45hotter_ssp5,2028.0,WALC,10.84827463,1969.93,1.121,1.14
rcp45hotter_ssp5,2028.0,WAUW,0.80405471,154.02,1.053,1.11
rcp45hotter_ssp5,2029.0,AEC,4.97717268,1260.46,1.04,1.232
rcp45hotter_ssp5,2029.0,AECI,21.1422886,5218.69,0.996,0.964
rcp45hotter_ssp5,2029.0,AVA,15.16179516,3340.23,1.15,1.369
rcp45hotter_ssp5,2029.0,AZPS,39.18992287,9624.69,1.19,1.229
rcp45hotter_ssp5,2029.0,BANC,21.11955911,5459.11,1.14,1.24
rcp45hotter_ssp5,2029.0,BPAT,67.74543156,14210.4,1.121,1.309
rcp45hotter_ssp5,2029.0,CHPD,2.2960364500000003,673.89,1.137,1.38
rcp45hotter_ssp5,2029.0,CISO,280.54058960000003,59482.41,1.138,1.241
rcp45hotter_ssp5,2029.0,CPLE,63.60610959,13150.59,1.066,1.075
rcp45hotter_ssp5,2029.0,DOPD,2.05246495,496.87,1.143,1.317
rcp45hotter_ssp5,2029.0,DUK,111.34734746,21949.76,1.059,1.127
rcp45hotter_ssp5,2029.0,EPE,9.04609204,2130.58,1.114,1.182
rcp45hotter_ssp5,2029.0,ERCO,364.78782244,71476.75,1.107,1.082
rcp45hotter_ssp5,2029.0,FMPP,22.182011929999998,4347.45,1.121,1.14
rcp45hotter_ssp5,2029.0,FPC,66.4324641,13935.73,1.126,1.147
rcp45hotter_ssp5,2029.0,FPL,153.78400957,29527.26,1.122,1.138
rcp45hotter_ssp5,2029.0,GCPD,6.5257909000000005,1078.18,1.144,1.195
rcp45hotter_ssp5,2029.0,GVL,2.46442428,532.65,1.134,1.162
rcp45hotter_ssp5,2029.0,HST,0.68799411,125.45,1.121,1.14
rcp45hotter_ssp5,2029.0,IID,4.59818479,1327.42,1.2,1.232
rcp45hotter_ssp5,2029.0,IPCO,20.5267212,4797.67,1.188,1.319
rcp45hotter_ssp5,2029.0,ISNE,150.92998802000002,29453.98,1.053,1.063
rcp45hotter_ssp5,2029.0,JEA,15.98343134,3233.19,1.127,1.153
rcp45hotter_ssp5,2029.0,LDWP,34.97781654,8158.05,1.15,1.219
rcp45hotter_ssp5,2029.0,LGEE,30.93476635,5985.45,0.987,0.959
rcp45hotter_ssp5,2029.0,MISO,719.67657427,128576.82,1.065,1.081
rcp45hotter_ssp5,2029.0,NEVP,49.12586652,11732.23,1.181,1.301
rcp45hotter_ssp5,2029.0,NSB,0.5133561,114.66,1.133,1.153
rcp45hotter_ssp5,2029.0,NWMT,10.331947,1820.35,1.077,1.194
rcp45hotter_ssp5,2029.0,NYIS,174.02483654,33939.64,1.057,1.084
rcp45hotter_ssp5,2029.0,PACE,60.626299329999995,10994.34,1.139,1.202
rcp45hotter_ssp5,2029.0,PACW,24.56255221,4611.27,1.105,1.237
rcp45hotter_ssp5,2029.0,PGE,23.67790622,4652.02,1.1,1.208
rcp45hotter_ssp5,2029.0,PJM,875.09803143,176934.76,1.04,1.04
rcp45hotter_ssp5,2029.0,PNM,16.263741619999998,3133.49,1.086,1.151
rcp45hotter_ssp5,2029.0,PSCO,49.58616525,10181.96,1.146,1.231
rcp45hotter_ssp5,2029.0,PSEI,37.86961172,7910.51,1.147,1.375
rcp45hotter_ssp5,2029.0,SC,29.534078989999998,5793.39,1.103,1.158
rcp45hotter_ssp5,2029.0,SCEG,30.51199442,6029.74,1.1,1.152
rcp45hotter_ssp5,2029.0,SCL,12.494293970000001,2469.33,1.15,1.338
rcp45hotter_ssp5,2029.0,SEC,1.65732592,405.81,1.103,1.305
rcp45hotter_ssp5,2029.0,SOCO,243.6481076,47351.9,1.049,1.075
rcp45hotter_ssp5,2029.0,SPA,0.64910682,116.46,0.984,0.924
rcp45hotter_ssp5,2029.0,SRP,37.54627867,9314.46,1.189,1.251
rcp45hotter_ssp5,2029.0,SWPP,284.07019439,55950.22,1.039,1.1
rcp45hotter_ssp5,2029.0,TAL,3.3576078,682.3,1.113,1.128
rcp45hotter_ssp5,2029.0,TEC,26.524929850000003,5098.71,1.118,1.131
rcp45hotter_ssp5,2029.0,TEPC,17.89786808,4101.36,1.186,1.208
rcp45hotter_ssp5,2029.0,TIDC,3.2620160400000002,787.9,1.142,1.242
rcp45hotter_ssp5,2029.0,TPWR,6.1984587300000005,1367.17,1.141,1.42
rcp45hotter_ssp5,2029.0,TVA,180.86755516999997,35219.23,1.059,1.081
rcp45hotter_ssp5,2029.0,WACM,31.08945704,5306.75,1.133,1.256
rcp45hotter_ssp5,2029.0,WALC,11.20670909,2085.6,1.158,1.207
rcp45hotter_ssp5,2029.0,WAUW,0.83232649,164.88,1.09,1.189
rcp45hotter_ssp5,2030.0,AEC,5.04619788,1099.57,1.054,1.075
rcp45hotter_ssp5,2030.0,AECI,21.076714120000002,4805.51,0.993,0.888
rcp45hotter_ssp5,2030.0,AVA,15.2736175,2991.7,1.159,1.226
rcp45hotter_ssp5,2030.0,AZPS,40.12248357,10206.9,1.219,1.303
rcp45hotter_ssp5,2030.0,BANC,21.735759870000003,5740.57,1.174,1.304
rcp45hotter_ssp5,2030.0,BPAT,68.67050608,13565.71,1.136,1.249
rcp45hotter_ssp5,2030.0,CHPD,2.34371134,615.09,1.161,1.259
rcp45hotter_ssp5,2030.0,CISO,286.64345018,61301.28,1.163,1.279
rcp45hotter_ssp5,2030.0,CPLE,63.46310097,13356.46,1.064,1.092
rcp45hotter_ssp5,2030.0,DOPD,2.06331066,450.16,1.149,1.193
rcp45hotter_ssp5,2030.0,DUK,112.94938495999999,23126.25,1.074,1.188
rcp45hotter_ssp5,2030.0,EPE,9.09285415,2194.54,1.119,1.217
rcp45hotter_ssp5,2030.0,ERCO,371.12453967,75766.83,1.127,1.147
rcp45hotter_ssp5,2030.0,FMPP,22.34223244,4301.67,1.129,1.128
rcp45hotter_ssp5,2030.0,FPC,66.92483461,13672.24,1.135,1.126
rcp45hotter_ssp5,2030.0,FPL,155.73272913999998,29088.62,1.136,1.121
rcp45hotter_ssp5,2030.0,GCPD,6.580772929999999,1112.8,1.154,1.233
rcp45hotter_ssp5,2030.0,GVL,2.4704066200000003,525.5,1.137,1.146
rcp45hotter_ssp5,2030.0,HST,0.69934118,125.38,1.14,1.139
rcp45hotter_ssp5,2030.0,IID,4.62341889,1361.52,1.207,1.263
