Scenario,Year,State,Total_Load_TWh,Peak_Load_MWh,Total_Load_Normalized,Peak_Load_Normalized
rcp85cooler_ssp3,2096.0,Delaware,13.77127526,2828.66,1.088,1.105
rcp85cooler_ssp3,2096.0,District of Columbia,10.40243677,2136.69,0.793,0.806
rcp85cooler_ssp3,2096.0,Florida,250.9486782,49466.22,0.93,0.954
rcp85cooler_ssp3,2096.0,Georgia,160.94277830000001,32538.59,1.071,1.144
rcp85cooler_ssp3,2096.0,Idaho,42.92436929,8944.67,1.627,1.806
rcp85cooler_ssp3,2096.0,Illinois,162.13686597999998,31919.6,1.071,1.087
rcp85cooler_ssp3,2096.0,Indiana,129.94855793000002,24352.54,1.235,1.262
rcp85cooler_ssp3,2096.0,Iowa,74.78716234999999,14100.24,1.444,1.537
rcp85cooler_ssp3,2096.0,Kansas,70.43177904000001,14762.87,1.545,1.741
rcp85cooler_ssp3,2096.0,Kentucky,94.50544995999999,18793.5,1.162,1.228
rcp85cooler_ssp3,2096.0,Louisiana,98.23452571,18241.55,1.032,1.084
rcp85cooler_ssp3,2096.0,Maine,16.770055,3508.31,1.358,1.47
rcp85cooler_ssp3,2096.0,Maryland,63.96889701,13139.41,0.889,0.903
rcp85cooler_ssp3,2096.0,Massachusetts,71.55131242,14968.61,1.172,1.268
rcp85cooler_ssp3,2096.0,Michigan,109.00227051,20004.4,1.016,1.045
rcp85cooler_ssp3,2096.0,Minnesota,95.2444546,17534.1,1.295,1.352
rcp85cooler_ssp3,2096.0,Mississippi,55.143332990000005,10595.49,1.064,1.158
rcp85cooler_ssp3,2096.0,Missouri,114.69623892,22596.62,1.244,1.375
rcp85cooler_ssp3,2096.0,Montana,21.47823106,3872.44,1.417,1.646
rcp85cooler_ssp3,2096.0,Nebraska,48.10046442,10009.52,1.462,1.648
rcp85cooler_ssp3,2096.0,Nevada,53.21643411,12297.66,1.292,1.43
rcp85cooler_ssp3,2096.0,New Hampshire,15.33974624,3209.09,1.263,1.368
rcp85cooler_ssp3,2096.0,New Jersey,62.9100903,13001.56,0.731,0.752
rcp85cooler_ssp3,2096.0,New Mexico,44.07843402,8823.08,1.803,1.972
rcp85cooler_ssp3,2096.0,New York,165.53172524000001,35414.39,0.961,1.083
rcp85cooler_ssp3,2096.0,North Carolina,158.84019105000002,33248.41,1.054,1.17
rcp85cooler_ssp3,2096.0,North Dakota,33.82222796,6616.38,1.734,1.897
rcp85cooler_ssp3,2096.0,Ohio,164.34104473,33756.15,1.058,1.074
rcp85cooler_ssp3,2096.0,Oklahoma,110.16820129999999,23217.61,1.646,1.857
rcp85cooler_ssp3,2096.0,Oregon,67.77206344,12259.12,1.233,1.337
rcp85cooler_ssp3,2096.0,Pennsylvania,149.02144253999998,30614.11,0.944,0.96
rcp85cooler_ssp3,2096.0,Rhode Island,10.79839408,2259.03,1.272,1.377
rcp85cooler_ssp3,2096.0,South Carolina,101.41761225,21028.81,1.136,1.268
rcp85cooler_ssp3,2096.0,South Dakota,17.09593613,3330.89,1.283,1.422
rcp85cooler_ssp3,2096.0,Tennessee,113.60009081,22787.6,1.013,1.075
rcp85cooler_ssp3,2096.0,Texas,672.0308928,134941.06,1.536,1.627
rcp85cooler_ssp3,2096.0,Utah,75.68997188,13868.29,2.103,2.25
rcp85cooler_ssp3,2096.0,Vermont,6.43389434,1345.98,1.081,1.17
rcp85cooler_ssp3,2096.0,Virginia,126.04550975,25795.59,0.992,1.008
rcp85cooler_ssp3,2096.0,Washington,131.24145873999998,21444.72,1.215,1.13
rcp85cooler_ssp3,2096.0,West Virginia,29.25514902,6009.1,0.907,0.922
rcp85cooler_ssp3,2096.0,Wisconsin,92.76522312,16958.31,1.268,1.317
rcp85cooler_ssp3,2096.0,Wyoming,28.45483929,4982.38,1.738,1.897
rcp85cooler_ssp3,2097.0,Alabama,102.79226878,20617.81,1.093,1.164
rcp85cooler_ssp3,2097.0,Arizona,122.60924351,28902.06,1.367,1.426
rcp85cooler_ssp3,2097.0,Arkansas,58.80497546,11311.08,1.174,1.27
rcp85cooler_ssp3,2097.0,California,401.67795923,88384.3,1.267,1.422
rcp85cooler_ssp3,2097.0,Colorado,110.02679197,21899.92,1.811,1.998
rcp85cooler_ssp3,2097.0,Connecticut,33.69082072,6562.16,1.058,1.066
rcp85cooler_ssp3,2097.0,Delaware,13.74831939,2776.82,1.086,1.085
rcp85cooler_ssp3,2097.0,District of Columbia,10.333572140000001,2087.13,0.788,0.787
rcp85cooler_ssp3,2097.0,Florida,250.02966549,48523.3,0.926,0.936
rcp85cooler_ssp3,2097.0,Georgia,160.58081662,32249.52,1.069,1.134
rcp85cooler_ssp3,2097.0,Idaho,42.85308755,8774.69,1.624,1.771
rcp85cooler_ssp3,2097.0,Illinois,161.05473222999998,31621.98,1.064,1.076
rcp85cooler_ssp3,2097.0,Indiana,129.98891811,24591.38,1.235,1.274
rcp85cooler_ssp3,2097.0,Iowa,74.5789951,14165.15,1.44,1.544
rcp85cooler_ssp3,2097.0,Kansas,70.24416547,15136.39,1.541,1.785
rcp85cooler_ssp3,2097.0,Kentucky,94.43043523,18612.53,1.161,1.216
rcp85cooler_ssp3,2097.0,Louisiana,97.60223531999999,18293.91,1.025,1.087
rcp85cooler_ssp3,2097.0,Maine,16.65841102,3244.65,1.349,1.359
rcp85cooler_ssp3,2097.0,Maryland,63.67728495,12861.24,0.885,0.884
rcp85cooler_ssp3,2097.0,Massachusetts,70.95728242,13820.76,1.162,1.171
rcp85cooler_ssp3,2097.0,Michigan,108.7014984,20189.7,1.013,1.055
rcp85cooler_ssp3,2097.0,Minnesota,94.93159471999999,17648.85,1.291,1.361
rcp85cooler_ssp3,2097.0,Mississippi,54.82121505,10518.36,1.058,1.15
rcp85cooler_ssp3,2097.0,Missouri,113.85089402,23028.57,1.235,1.401
rcp85cooler_ssp3,2097.0,Montana,21.446854579999997,3825.71,1.415,1.626
rcp85cooler_ssp3,2097.0,Nebraska,47.93397561,10266.04,1.457,1.69
rcp85cooler_ssp3,2097.0,Nevada,52.92949583,11980.54,1.285,1.393
rcp85cooler_ssp3,2097.0,New Hampshire,15.236239,2967.65,1.255,1.265
rcp85cooler_ssp3,2097.0,New Jersey,62.67537121,12621.88,0.729,0.73
rcp85cooler_ssp3,2097.0,New Mexico,43.954286159999995,8719.28,1.798,1.949
rcp85cooler_ssp3,2097.0,New York,164.59917249,32809.27,0.956,1.004
rcp85cooler_ssp3,2097.0,North Carolina,158.29470602,32823.38,1.051,1.155
rcp85cooler_ssp3,2097.0,North Dakota,33.826567770000004,6706.88,1.734,1.923
rcp85cooler_ssp3,2097.0,Ohio,164.02478462,33128.96,1.056,1.054
rcp85cooler_ssp3,2097.0,Oklahoma,109.64662276,23920.89,1.638,1.913
rcp85cooler_ssp3,2097.0,Oregon,67.39440954000001,12618.22,1.227,1.376
rcp85cooler_ssp3,2097.0,Pennsylvania,148.59218629,30009.79,0.942,0.941
rcp85cooler_ssp3,2097.0,Rhode Island,10.72128938,2088.25,1.263,1.273
rcp85cooler_ssp3,2097.0,South Carolina,101.18828827,20375.73,1.133,1.228
rcp85cooler_ssp3,2097.0,South Dakota,17.06481916,3379.5,1.281,1.442
rcp85cooler_ssp3,2097.0,Tennessee,113.15580435,22879.49,1.009,1.079
rcp85cooler_ssp3,2097.0,Texas,669.72007047,133199.73,1.531,1.606
rcp85cooler_ssp3,2097.0,Utah,75.95764322,13997.67,2.11,2.271
rcp85cooler_ssp3,2097.0,Vermont,6.38649908,1243.94,1.073,1.081
rcp85cooler_ssp3,2097.0,Virginia,125.89084034,25398.69,0.99,0.992
rcp85cooler_ssp3,2097.0,Washington,130.59058623,22044.55,1.209,1.162
rcp85cooler_ssp3,2097.0,West Virginia,29.12677663,5882.89,0.903,0.902
rcp85cooler_ssp3,2097.0,Wisconsin,92.00372609,16982.87,1.257,1.318
rcp85cooler_ssp3,2097.0,Wyoming,28.42841735,5023.64,1.736,1.913
rcp85cooler_ssp3,2098.0,Alabama,102.4135864,19866.9,1.089,1.121
rcp85cooler_ssp3,2098.0,Arizona,121.66998687,29261.87,1.357,1.444
rcp85cooler_ssp3,2098.0,Arkansas,58.6508518,11013.62,1.171,1.237
rcp85cooler_ssp3,2098.0,California,398.43201846,87854.29,1.257,1.414
rcp85cooler_ssp3,2098.0,Colorado,109.72818816,21407.41,1.806,1.953
rcp85cooler_ssp3,2098.0,Connecticut,33.41129648,6913.98,1.049,1.123
rcp85cooler_ssp3,2098.0,Delaware,13.72536315,2839.56,1.084,1.109
rcp85cooler_ssp3,2098.0,District of Columbia,10.264708599999999,2123.6,0.783,0.801
rcp85cooler_ssp3,2098.0,Florida,249.11065304,47281.77,0.923,0.912
rcp85cooler_ssp3,2098.0,Georgia,160.21885456,31156.27,1.067,1.096
rcp85cooler_ssp3,2098.0,Idaho,42.78180619,9034.94,1.621,1.824
rcp85cooler_ssp3,2098.0,Illinois,159.97259867,31929.27,1.056,1.087
rcp85cooler_ssp3,2098.0,Indiana,130.02927843999998,24366.32,1.235,1.262
rcp85cooler_ssp3,2098.0,Iowa,74.3708278,13882.75,1.436,1.513
rcp85cooler_ssp3,2098.0,Kansas,70.05655086,14375.11,1.537,1.695
rcp85cooler_ssp3,2098.0,Kentucky,94.35542194,18618.4,1.16,1.217
rcp85cooler_ssp3,2098.0,Louisiana,96.96994565,17917.0,1.018,1.065
rcp85cooler_ssp3,2098.0,Maine,16.54676652,3424.11,1.34,1.435
rcp85cooler_ssp3,2098.0,Maryland,63.3856724,13113.48,0.881,0.901
rcp85cooler_ssp3,2098.0,Massachusetts,70.36325155,14560.66,1.152,1.234
rcp85cooler_ssp3,2098.0,Michigan,108.40072651999999,19886.58,1.01,1.039
rcp85cooler_ssp3,2098.0,Minnesota,94.61873526000001,17379.82,1.287,1.34
rcp85cooler_ssp3,2098.0,Mississippi,54.49909668,10027.85,1.052,1.096
rcp85cooler_ssp3,2098.0,Missouri,113.00554861,21867.42,1.226,1.331
rcp85cooler_ssp3,2098.0,Montana,21.415477489999997,3936.84,1.413,1.674
rcp85cooler_ssp3,2098.0,Nebraska,47.76748621,9750.62,1.452,1.605
rcp85cooler_ssp3,2098.0,Nevada,52.64255873,11876.33,1.278,1.381
rcp85cooler_ssp3,2098.0,New Hampshire,15.13273109,3131.5,1.246,1.334
rcp85cooler_ssp3,2098.0,New Jersey,62.44065227,12952.41,0.726,0.749
rcp85cooler_ssp3,2098.0,New Mexico,43.83013758,8605.4,1.793,1.924
rcp85cooler_ssp3,2098.0,New York,163.6666195,34406.4,0.95,1.053
rcp85cooler_ssp3,2098.0,North Carolina,157.74922068,31393.72,1.047,1.105
rcp85cooler_ssp3,2098.0,North Dakota,33.83090682,6476.63,1.735,1.857
rcp85cooler_ssp3,2098.0,Ohio,163.70852538,33868.68,1.054,1.078
rcp85cooler_ssp3,2098.0,Oklahoma,109.12504387999999,22533.06,1.63,1.802
rcp85cooler_ssp3,2098.0,Oregon,67.0167552,12359.14,1.22,1.348
rcp85cooler_ssp3,2098.0,Pennsylvania,148.16293066,30654.55,0.939,0.961
rcp85cooler_ssp3,2098.0,Rhode Island,10.64418502,2202.66,1.254,1.342
rcp85cooler_ssp3,2098.0,South Carolina,100.95896468000001,19368.74,1.13,1.168
rcp85cooler_ssp3,2098.0,South Dakota,17.03370114,3256.37,1.278,1.39
rcp85cooler_ssp3,2098.0,Tennessee,112.71151934999999,21899.86,1.005,1.033
rcp85cooler_ssp3,2098.0,Texas,667.40924892,136055.42,1.525,1.64
rcp85cooler_ssp3,2098.0,Utah,76.22531529000001,14055.61,2.117,2.28
rcp85cooler_ssp3,2098.0,Vermont,6.339103639999999,1311.79,1.065,1.14
rcp85cooler_ssp3,2098.0,Virginia,125.73617177,25944.79,0.989,1.014
rcp85cooler_ssp3,2098.0,Washington,129.9397133,22166.93,1.203,1.168
rcp85cooler_ssp3,2098.0,West Virginia,28.9984033,5999.31,0.899,0.92
rcp85cooler_ssp3,2098.0,Wisconsin,91.24222766,16673.44,1.247,1.294
rcp85cooler_ssp3,2098.0,Wyoming,28.40199522,5027.55,1.734,1.915
rcp85cooler_ssp3,2099.0,Alabama,102.03490378000001,21154.7,1.085,1.194
rcp85cooler_ssp3,2099.0,Arizona,120.73073029000001,28874.09,1.346,1.425
rcp85cooler_ssp3,2099.0,Arkansas,58.49672709,11060.03,1.168,1.242
rcp85cooler_ssp3,2099.0,California,395.18607708999997,82331.17,1.246,1.325
rcp85cooler_ssp3,2099.0,Colorado,109.42958451000001,21823.56,1.801,1.991
rcp85cooler_ssp3,2099.0,Connecticut,33.13177143,7181.74,1.04,1.167
rcp85cooler_ssp3,2099.0,Delaware,13.7024069,2886.62,1.082,1.128
rcp85cooler_ssp3,2099.0,District of Columbia,10.195844699999999,2147.91,0.777,0.81
rcp85cooler_ssp3,2099.0,Florida,248.19164053,47613.51,0.92,0.918
rcp85cooler_ssp3,2099.0,Georgia,159.85689213,33239.47,1.064,1.169
rcp85cooler_ssp3,2099.0,Idaho,42.71052457,8839.61,1.619,1.785
rcp85cooler_ssp3,2099.0,Illinois,158.89046441,32294.95,1.049,1.099
rcp85cooler_ssp3,2099.0,Indiana,130.06963836,24548.26,1.236,1.272
rcp85cooler_ssp3,2099.0,Iowa,74.16266079,13922.77,1.432,1.518
rcp85cooler_ssp3,2099.0,Kansas,69.86893624,14877.7,1.533,1.754
rcp85cooler_ssp3,2099.0,Kentucky,94.28040809999999,18933.43,1.159,1.237
rcp85cooler_ssp3,2099.0,Louisiana,96.33765538,17905.66,1.012,1.064
rcp85cooler_ssp3,2099.0,Maine,16.43512243,3562.52,1.331,1.493
rcp85cooler_ssp3,2099.0,Maryland,63.094060479999996,13291.71,0.877,0.914
rcp85cooler_ssp3,2099.0,Massachusetts,69.76922184,15123.37,1.143,1.282
rcp85cooler_ssp3,2099.0,Michigan,108.09995404,19993.45,1.007,1.044
rcp85cooler_ssp3,2099.0,Minnesota,94.3058756,17419.25,1.282,1.343
rcp85cooler_ssp3,2099.0,Mississippi,54.17697825,10379.95,1.045,1.135
rcp85cooler_ssp3,2099.0,Missouri,112.1602035,22147.45,1.217,1.348
rcp85cooler_ssp3,2099.0,Montana,21.38410091,3802.68,1.411,1.617
rcp85cooler_ssp3,2099.0,Nebraska,47.60099685,10067.49,1.447,1.657
rcp85cooler_ssp3,2099.0,Nevada,52.35562138,11615.61,1.271,1.351
rcp85cooler_ssp3,2099.0,New Hampshire,15.02922383,3257.78,1.238,1.388
rcp85cooler_ssp3,2099.0,New Jersey,62.20593382,13164.69,0.723,0.762
rcp85cooler_ssp3,2099.0,New Mexico,43.7059893,8717.95,1.788,1.949
rcp85cooler_ssp3,2099.0,New York,162.7340662,35353.34,0.945,1.081
rcp85cooler_ssp3,2099.0,North Carolina,157.20373527,31645.68,1.044,1.114
rcp85cooler_ssp3,2099.0,North Dakota,33.835246399999996,6587.44,1.735,1.888
rcp85cooler_ssp3,2099.0,Ohio,163.39226527000002,34421.04,1.051,1.096
rcp85cooler_ssp3,2099.0,Oklahoma,108.60346532,23366.07,1.623,1.869
rcp85cooler_ssp3,2099.0,Oregon,66.63910027,11609.29,1.213,1.266
rcp85cooler_ssp3,2099.0,Pennsylvania,147.73367555000002,31125.83,0.936,0.976
rcp85cooler_ssp3,2099.0,Rhode Island,10.56707952,2290.55,1.245,1.396
rcp85cooler_ssp3,2099.0,South Carolina,100.72964043,20642.16,1.128,1.244
rcp85cooler_ssp3,2099.0,South Dakota,17.00258329,3331.21,1.276,1.422
rcp85cooler_ssp3,2099.0,Tennessee,112.26723335,22929.09,1.001,1.081
rcp85cooler_ssp3,2099.0,Texas,665.0984270399999,133485.7,1.52,1.609
rcp85cooler_ssp3,2099.0,Utah,76.49298682999999,14180.88,2.125,2.301
rcp85cooler_ssp3,2099.0,Vermont,6.29170784,1363.81,1.057,1.185
rcp85cooler_ssp3,2099.0,Virginia,125.58150234,26383.6,0.988,1.031
rcp85cooler_ssp3,2099.0,Washington,129.28884098999998,21730.28,1.197,1.145
rcp85cooler_ssp3,2099.0,West Virginia,28.870030359999998,6081.91,0.895,0.933
rcp85cooler_ssp3,2099.0,Wisconsin,90.48072896,16622.29,1.237,1.29
rcp85cooler_ssp3,2099.0,Wyoming,28.375573109999998,4981.0,1.733,1.897
rcp85cooler_ssp5,2020.0,Alabama,96.01362639,18805.87,1.021,1.062
rcp85cooler_ssp5,2020.0,Arizona,94.51122018000001,22198.85,1.054,1.095
rcp85cooler_ssp5,2020.0,Arkansas,51.19184571,9624.48,1.022,1.081
rcp85cooler_ssp5,2020.0,California,333.25513988,73094.41,1.051,1.176
rcp85cooler_ssp5,2020.0,Colorado,63.9729275,11820.3,1.053,1.079
rcp85cooler_ssp5,2020.0,Connecticut,31.90879796,6341.49,1.002,1.03
rcp85cooler_ssp5,2020.0,Delaware,12.81412011,2626.95,1.012,1.026
rcp85cooler_ssp5,2020.0,District of Columbia,13.333591,2733.45,1.017,1.031
rcp85cooler_ssp5,2020.0,Florida,280.63177888999996,55430.98,1.04,1.069
rcp85cooler_ssp5,2020.0,Georgia,154.53993284,30491.97,1.029,1.072
rcp85cooler_ssp5,2020.0,Idaho,27.37959884,5407.75,1.038,1.092
rcp85cooler_ssp5,2020.0,Illinois,154.9162459,30345.78,1.023,1.033
rcp85cooler_ssp5,2020.0,Indiana,108.19186631000001,19957.7,1.028,1.034
rcp85cooler_ssp5,2020.0,Iowa,52.63988195,9804.66,1.016,1.069
rcp85cooler_ssp5,2020.0,Kansas,47.05612097,9474.8,1.032,1.117
rcp85cooler_ssp5,2020.0,Kentucky,84.29930465999999,16904.02,1.036,1.105
rcp85cooler_ssp5,2020.0,Louisiana,95.51115787,17608.06,1.003,1.046
rcp85cooler_ssp5,2020.0,Maine,12.42044735,2468.41,1.006,1.034
rcp85cooler_ssp5,2020.0,Maryland,73.9054114,15150.94,1.027,1.041
rcp85cooler_ssp5,2020.0,Massachusetts,62.22554065,12366.58,1.019,1.048
rcp85cooler_ssp5,2020.0,Michigan,109.78836986,20062.58,1.023,1.048
rcp85cooler_ssp5,2020.0,Minnesota,74.70398920999999,13671.76,1.016,1.054
rcp85cooler_ssp5,2020.0,Mississippi,52.66716775,9947.61,1.016,1.088
rcp85cooler_ssp5,2020.0,Missouri,95.2935086,18334.71,1.034,1.116
rcp85cooler_ssp5,2020.0,Montana,15.20033825,2492.32,1.003,1.059
rcp85cooler_ssp5,2020.0,Nebraska,33.51716119,6706.28,1.019,1.104
rcp85cooler_ssp5,2020.0,Nevada,42.65757843,9538.2,1.036,1.109
rcp85cooler_ssp5,2020.0,New Hampshire,12.369125619999998,2458.21,1.019,1.048
rcp85cooler_ssp5,2020.0,New Jersey,87.447368,17851.69,1.017,1.033
rcp85cooler_ssp5,2020.0,New Mexico,25.181607789999997,4792.81,1.03,1.071
rcp85cooler_ssp5,2020.0,New York,176.90918680000001,35876.62,1.027,1.097
rcp85cooler_ssp5,2020.0,North Carolina,155.45391684,31524.88,1.032,1.109
rcp85cooler_ssp5,2020.0,North Dakota,19.60701486,3739.29,1.005,1.072
rcp85cooler_ssp5,2020.0,Ohio,159.3540655,32668.31,1.025,1.04
rcp85cooler_ssp5,2020.0,Oklahoma,68.23065091,13835.24,1.019,1.107
rcp85cooler_ssp5,2020.0,Oregon,57.45967072,10796.48,1.046,1.178
rcp85cooler_ssp5,2020.0,Pennsylvania,160.42941593,32884.04,1.017,1.031
rcp85cooler_ssp5,2020.0,Rhode Island,8.558324769999999,1700.86,1.008,1.037
rcp85cooler_ssp5,2020.0,South Carolina,92.07186178,19292.21,1.031,1.163
rcp85cooler_ssp5,2020.0,South Dakota,13.496468369999999,2523.67,1.013,1.077
rcp85cooler_ssp5,2020.0,Tennessee,116.18564887000001,23016.9,1.036,1.086
rcp85cooler_ssp5,2020.0,Texas,451.43103451999997,90107.86,1.032,1.086
rcp85cooler_ssp5,2020.0,Utah,37.585604630000006,6609.43,1.044,1.072
rcp85cooler_ssp5,2020.0,Vermont,6.01576759,1195.56,1.011,1.039
rcp85cooler_ssp5,2020.0,Virginia,130.68285114,26768.53,1.028,1.046
rcp85cooler_ssp5,2020.0,Washington,113.90459298,21923.93,1.055,1.155
rcp85cooler_ssp5,2020.0,West Virginia,32.98284089,6761.63,1.023,1.037
rcp85cooler_ssp5,2020.0,Wisconsin,74.88121462000001,13636.34,1.023,1.059
rcp85cooler_ssp5,2020.0,Wyoming,16.47726309,2728.26,1.006,1.039
rcp85cooler_ssp5,2021.0,Alabama,96.87427690000001,18773.57,1.03,1.06
rcp85cooler_ssp5,2021.0,Arizona,96.50466701,22265.03,1.076,1.099
rcp85cooler_ssp5,2021.0,Arkansas,51.5952721,9454.75,1.03,1.062
rcp85cooler_ssp5,2021.0,California,337.82850314999996,70207.41,1.066,1.13
rcp85cooler_ssp5,2021.0,Colorado,65.35844596,12025.59,1.076,1.097
rcp85cooler_ssp5,2021.0,Connecticut,31.789584670000004,6251.23,0.998,1.015
rcp85cooler_ssp5,2021.0,Delaware,12.876163230000001,2611.36,1.017,1.02
rcp85cooler_ssp5,2021.0,District of Columbia,13.34960283,2707.38,1.018,1.021
rcp85cooler_ssp5,2021.0,Florida,281.66423774000003,54737.32,1.044,1.055
rcp85cooler_ssp5,2021.0,Georgia,155.43179529,30333.61,1.035,1.067
rcp85cooler_ssp5,2021.0,Idaho,27.98825282,5384.7,1.061,1.087
rcp85cooler_ssp5,2021.0,Illinois,154.77591065000001,30310.61,1.022,1.032
rcp85cooler_ssp5,2021.0,Indiana,108.7585641,20244.8,1.033,1.049
rcp85cooler_ssp5,2021.0,Iowa,52.89442889,9610.3,1.021,1.048
rcp85cooler_ssp5,2021.0,Kansas,47.199047060000005,9234.84,1.036,1.089
rcp85cooler_ssp5,2021.0,Kentucky,84.97231959999999,16488.49,1.045,1.078
rcp85cooler_ssp5,2021.0,Louisiana,96.1301175,17336.13,1.01,1.03
rcp85cooler_ssp5,2021.0,Maine,12.42814935,2443.92,1.006,1.024
rcp85cooler_ssp5,2021.0,Maryland,73.97800989,15003.17,1.028,1.031
rcp85cooler_ssp5,2021.0,Massachusetts,62.364049869999995,12263.52,1.021,1.039
rcp85cooler_ssp5,2021.0,Michigan,109.98548543000001,19959.6,1.025,1.043
rcp85cooler_ssp5,2021.0,Minnesota,75.05374323999999,13470.46,1.021,1.039
rcp85cooler_ssp5,2021.0,Mississippi,53.08724617,9814.81,1.024,1.073
rcp85cooler_ssp5,2021.0,Missouri,95.1724418,17700.16,1.032,1.077
rcp85cooler_ssp5,2021.0,Montana,15.370517060000001,2509.49,1.014,1.067
rcp85cooler_ssp5,2021.0,Nebraska,33.58298525,6528.38,1.021,1.075
rcp85cooler_ssp5,2021.0,Nevada,43.300609990000005,9565.74,1.051,1.112
rcp85cooler_ssp5,2021.0,New Hampshire,12.41956035,2442.23,1.023,1.041
rcp85cooler_ssp5,2021.0,New Jersey,86.97541849,17599.48,1.011,1.018
rcp85cooler_ssp5,2021.0,New Mexico,25.6167329,4803.38,1.048,1.074
rcp85cooler_ssp5,2021.0,New York,176.92567681,36372.7,1.027,1.113
rcp85cooler_ssp5,2021.0,North Carolina,156.62485777,31447.72,1.04,1.107
rcp85cooler_ssp5,2021.0,North Dakota,19.924345210000002,3696.75,1.022,1.06
rcp85cooler_ssp5,2021.0,Ohio,159.77037288,32402.37,1.028,1.031
rcp85cooler_ssp5,2021.0,Oklahoma,68.73845490000001,13478.35,1.027,1.078
rcp85cooler_ssp5,2021.0,Oregon,58.44692029,10950.56,1.064,1.194
rcp85cooler_ssp5,2021.0,Pennsylvania,160.85196919,32619.89,1.019,1.022
rcp85cooler_ssp5,2021.0,Rhode Island,8.55609963,1682.51,1.008,1.025
rcp85cooler_ssp5,2021.0,South Carolina,92.89477762,18297.8,1.04,1.103
rcp85cooler_ssp5,2021.0,South Dakota,13.535425029999999,2479.89,1.016,1.058
rcp85cooler_ssp5,2021.0,Tennessee,117.17612645999999,22625.38,1.045,1.067
rcp85cooler_ssp5,2021.0,Texas,456.68672339999995,87461.35,1.044,1.054
rcp85cooler_ssp5,2021.0,Utah,38.64080772,6740.62,1.073,1.094
rcp85cooler_ssp5,2021.0,Vermont,6.01527425,1182.87,1.01,1.028
rcp85cooler_ssp5,2021.0,Virginia,131.50419918,26612.51,1.035,1.04
rcp85cooler_ssp5,2021.0,Washington,116.19646825,20700.71,1.076,1.091
rcp85cooler_ssp5,2021.0,West Virginia,32.96944608,6686.4,1.023,1.026
rcp85cooler_ssp5,2021.0,Wisconsin,75.23925573000001,13525.08,1.028,1.05
rcp85cooler_ssp5,2021.0,Wyoming,16.65450058,2737.87,1.017,1.043
rcp85cooler_ssp5,2022.0,Alabama,97.73492777,22805.29,1.039,1.287
rcp85cooler_ssp5,2022.0,Arizona,98.49811427,22502.47,1.099,1.11
rcp85cooler_ssp5,2022.0,Arkansas,51.99869935,9381.22,1.038,1.054
rcp85cooler_ssp5,2022.0,California,342.4018671,73682.2,1.08,1.186
rcp85cooler_ssp5,2022.0,Colorado,66.74396482,12192.35,1.099,1.112
rcp85cooler_ssp5,2022.0,Connecticut,31.670371579999998,6528.61,0.994,1.061
rcp85cooler_ssp5,2022.0,Delaware,12.93820585,2597.48,1.022,1.015
rcp85cooler_ssp5,2022.0,District of Columbia,13.365613539999998,2683.29,1.019,1.012
rcp85cooler_ssp5,2022.0,Florida,282.69669787,53673.52,1.047,1.035
rcp85cooler_ssp5,2022.0,Georgia,156.32365757,36150.38,1.041,1.271
rcp85cooler_ssp5,2022.0,Idaho,28.59690647,5308.34,1.084,1.072
rcp85cooler_ssp5,2022.0,Illinois,154.63557524,29650.23,1.021,1.009
rcp85cooler_ssp5,2022.0,Indiana,109.32526191,19598.85,1.039,1.015
rcp85cooler_ssp5,2022.0,Iowa,53.14897647,9502.93,1.026,1.036
rcp85cooler_ssp5,2022.0,Kansas,47.341972850000005,9123.52,1.039,1.076
rcp85cooler_ssp5,2022.0,Kentucky,85.64533331999999,16160.97,1.053,1.056
rcp85cooler_ssp5,2022.0,Louisiana,96.74907693,17141.76,1.016,1.019
rcp85cooler_ssp5,2022.0,Maine,12.43585117,2563.56,1.007,1.074
rcp85cooler_ssp5,2022.0,Maryland,74.05060764,14866.44,1.029,1.022
rcp85cooler_ssp5,2022.0,Massachusetts,62.50255908,12884.44,1.024,1.092
rcp85cooler_ssp5,2022.0,Michigan,110.18260026,19429.64,1.027,1.015
rcp85cooler_ssp5,2022.0,Minnesota,75.40349717000001,13272.83,1.025,1.024
rcp85cooler_ssp5,2022.0,Mississippi,53.50732291,10244.62,1.032,1.12
rcp85cooler_ssp5,2022.0,Missouri,95.05137389,17516.26,1.031,1.066
rcp85cooler_ssp5,2022.0,Montana,15.54069668,2504.9,1.026,1.065
rcp85cooler_ssp5,2022.0,Nebraska,33.64880833,6449.04,1.023,1.062
rcp85cooler_ssp5,2022.0,Nevada,43.94364075,9352.52,1.067,1.087
rcp85cooler_ssp5,2022.0,New Hampshire,12.46999459,2570.6,1.027,1.095
rcp85cooler_ssp5,2022.0,New Jersey,86.50346828,17417.34,1.006,1.008
rcp85cooler_ssp5,2022.0,New Mexico,26.051857730000002,4720.34,1.066,1.055
rcp85cooler_ssp5,2022.0,New York,176.94216631,36438.68,1.027,1.115
rcp85cooler_ssp5,2022.0,North Carolina,157.79579824,33979.38,1.047,1.196
rcp85cooler_ssp5,2022.0,North Dakota,20.24167507,3702.98,1.038,1.062
rcp85cooler_ssp5,2022.0,Ohio,160.18668065,32159.16,1.031,1.024
rcp85cooler_ssp5,2022.0,Oklahoma,69.24625876,13330.91,1.035,1.066
rcp85cooler_ssp5,2022.0,Oregon,59.43416897,11044.37,1.082,1.205
